,samples,nm_class,slices,fold
66,e7a0889c-dd8c-4230-9c63-384f1f6ee577.csv,Eso-AdenoCA,4,1
62,7adcea71-1aed-450c-b0ff-b9d9820c6153.csv,Eso-AdenoCA,2,1
62,926a04de-ef57-4271-91db-e90de8aa8a1a.csv,Eso-AdenoCA,9,1
63,a284fe9d-9afd-4472-8d70-243ca9be5c2c.csv,Eso-AdenoCA,9,1
67,08227616-02a5-46e8-9db1-f2d1d691ab23.csv,Head-SCC,5,1
72,e2e6a409-b64d-463c-ac3b-e7987a3124f0.csv,Head-SCC,4,1
71,d25a4c65-9cb4-4611-909e-e68f93408d84.csv,Head-SCC,7,1
69,8294a969-59a1-4d3b-895b-f07e96bf9f7a.csv,Head-SCC,9,1
68,469eddf2-6e02-46bf-820f-6296a2b776e2.csv,Head-SCC,9,1
67,190eb791-383d-4e27-870d-e470630843e7.csv,Head-SCC,9,1
72,f35f7712-d5c6-47f6-98ed-704edbbc1e19.csv,Head-SCC,8,1
67,0f9e70b3-24cf-4d76-af7b-84ace66ec5a7.csv,Head-SCC,7,1
71,d3709eea-ca2a-49ac-b79c-871a5473d450.csv,Head-SCC,8,1
70,ab923db7-54e8-4a50-b7fd-c2b4b300041e.csv,Head-SCC,8,1
69,81598359-24d5-4a8b-a6e6-7a6f94289119.csv,Head-SCC,8,1
68,3e604a1c-b95f-44ff-9723-e2fac845da3b.csv,Head-SCC,8,1
67,1727e88b-df0a-4af2-9191-8c6061d98ad0.csv,Head-SCC,8,1
72,ef673d3d-2031-4036-ba25-4bc7ef04075b.csv,Head-SCC,7,1
72,ee963667-56b1-49bd-8896-e07b536d3014.csv,Head-SCC,6,1
71,d4b80307-abbd-48bb-b52c-6dcd409699a2.csv,Head-SCC,9,1
72,e52ffa79-557a-4024-81f3-f3826c227ec5.csv,Head-SCC,5,1
71,ca137611-533a-4d20-a85d-8e4c3a1eab2d.csv,Head-SCC,6,1
70,a0fe80e0-e3ac-485b-8a1a-4c80c101b874.csv,Head-SCC,5,1
72,e2b5c926-491d-430d-8d9c-5c73d7752d1b.csv,Head-SCC,3,1
69,5193a482-6ed9-4504-bd7c-c8b9e4103577.csv,Head-SCC,2,1
71,c121de15-78f7-4698-91bf-fd0485c466c2.csv,Head-SCC,3,1
70,9988eb07-01f6-4f83-8699-bb63e0525f08.csv,Head-SCC,3,1
67,1aff91a6-1b0f-4575-8f4b-4e064a50b886.csv,Head-SCC,10,1
69,54e78de0-d357-4125-a904-ab35e461572b.csv,Head-SCC,3,1
71,c0812962-a345-48b7-aec0-01336c2d1eed.csv,Head-SCC,2,1
72,dfa20d2d-1ba3-476a-b4b9-21d21470bee2.csv,Head-SCC,2,1
70,9650640f-154d-4696-aa96-3611c6fcee7b.csv,Head-SCC,2,1
67,02c6a893-49c5-49d1-8eb1-195021e70d52.csv,Head-SCC,4,1
68,1fff8b62-534b-4d71-a65f-e5f93b8b50ed.csv,Head-SCC,4,1
69,6bbd66dd-efee-4d6e-b02f-f88e98526b82.csv,Head-SCC,4,1
68,1ff155dd-deb4-44e0-b3a2-e4875b618435.csv,Head-SCC,3,1
68,46d35b82-e1b7-4d35-be5e-3a70fd47e421.csv,Head-SCC,10,1
69,83eca7b5-45bb-44c0-8afe-36f8988d0078.csv,Head-SCC,10,1
70,b86e88e7-0d5f-4b32-a35f-dc97251ab990.csv,Head-SCC,10,1
71,dd67dec6-35dd-4efe-b913-ed4884855365.csv,Head-SCC,10,1
72,feccc27e-5c2e-4339-8746-0945fee93c1e.csv,Head-SCC,10,1
70,a8041e86-071e-46cd-8fb5-7ecdc1ab0553.csv,Head-SCC,7,1
68,21205681-a0c7-48d0-81d4-0b7ef31158cf.csv,Head-SCC,5,1
68,34d7b6cc-cfcf-4178-b075-f4d129ab18f7.csv,Head-SCC,7,1
68,1fdab6a6-7346-4229-aa8d-5dbd258f0c60.csv,Head-SCC,2,1
70,9fb6b7be-0084-48f7-a256-6d170e72e97f.csv,Head-SCC,4,1
70,b537bc07-9998-49f4-bbbe-5b617152bfd9.csv,Head-SCC,9,1
72,fb8b5ff5-4164-4276-b75b-b0ee6bda7329.csv,Head-SCC,9,1
71,c2124bb2-30e1-4093-9a8a-3a188a6dc0a9.csv,Head-SCC,4,1
69,7e584ff6-0b81-4f85-81da-b8117afee326.csv,Head-SCC,7,1
70,a315b798-f037-48d5-91ed-e733e3bbd6ee.csv,Head-SCC,6,1
69,7625877a-7a2b-466f-944b-9e56689ad47b.csv,Head-SCC,6,1
68,29fc38aa-f367-46a3-a14d-a5f657ad0caa.csv,Head-SCC,6,1
67,0e6ca8dc-0f31-4675-95b1-5920576daeff.csv,Head-SCC,6,1
69,7158c9fd-a633-4fef-aa23-bd285f2a87a8.csv,Head-SCC,5,1
71,c76f7fcc-2748-4b6d-805e-d21652dd5e3a.csv,Head-SCC,5,1
76,c00de7a0-0b09-4e07-988c-ef2a7f8e932a.csv,Kidney-ChRCC,5,1
77,fae88d21-171c-4df4-b258-3c5948a1034b.csv,Kidney-ChRCC,5,1
77,d72a7338-c144-4c62-a70e-2177a3b4b77e.csv,Kidney-ChRCC,2,1
76,a592e80a-3b1a-46aa-be30-bcd87d6bca6f.csv,Kidney-ChRCC,2,1
75,93b51c61-6eea-4228-a102-840a2e118522.csv,Kidney-ChRCC,2,1
73,1e8ae8dd-74c1-44d5-a74e-bfdce801c736.csv,Kidney-ChRCC,5,1
77,f38fc6ac-2af8-4d89-a514-4e2c5fdf08de.csv,Kidney-ChRCC,4,1
76,bd2ec47b-a120-4b3b-b10d-aee09805ab33.csv,Kidney-ChRCC,4,1
75,97c1a300-978d-4df1-9e97-ce2f92b9eff1.csv,Kidney-ChRCC,4,1
74,58c7e9c3-1345-48c0-a758-0887358b8696.csv,Kidney-ChRCC,4,1
73,148536ce-ee2a-4952-a19d-10d6f44146b9.csv,Kidney-ChRCC,4,1
77,e9032df3-8692-4146-a867-b9b64c9b310a.csv,Kidney-ChRCC,3,1
76,ba686386-8113-4885-b20f-6ad09a295604.csv,Kidney-ChRCC,3,1
75,94434272-4cbd-4b4d-bd98-44f18526dd69.csv,Kidney-ChRCC,3,1
74,4ecbfd89-393f-4126-aa1c-951a2c23ef89.csv,Kidney-ChRCC,3,1
73,0b811c6a-8f05-44bd-ac33-fb720d189e71.csv,Kidney-ChRCC,3,1
74,4729fe4b-c1ac-489b-a67e-91e5c5e3ff8c.csv,Kidney-ChRCC,2,1
75,9a90f951-ad96-4883-b97f-ac43395dae5d.csv,Kidney-ChRCC,5,1
73,09537dce-c797-4b60-962a-d4c3cd6ab00a.csv,Kidney-ChRCC,2,1
74,5bebc389-de0d-45b8-9d2f-6476988c358a.csv,Kidney-ChRCC,5,1
73,24f887e1-ce82-40f3-9674-11102bd076c0.csv,Kidney-ChRCC,6,1
76,c6d6f49e-6e95-4e41-8388-71f6fe017d80.csv,Kidney-ChRCC,8,1
74,64f696a6-58b2-40a8-b848-fd775cd52529.csv,Kidney-ChRCC,7,1
76,cdf313c8-59f9-41c6-9bd2-f47cb4287da5.csv,Kidney-ChRCC,9,1
74,6400c324-2c94-477d-acb9-669d4ea46f1e.csv,Kidney-ChRCC,6,1
73,2ccd028d-e7e0-4f77-a512-f658a31819a4.csv,Kidney-ChRCC,7,1
76,c29f6ed6-880d-4f03-977e-1087738e5e60.csv,Kidney-ChRCC,6,1
75,9d29543e-8601-4fd0-8e76-3df3de465cab.csv,Kidney-ChRCC,6,1
74,715f59dd-a80f-422d-988c-f73f4b987baf.csv,Kidney-ChRCC,9,1
73,345a06d6-fa5c-4674-a847-88a6b537cf3c.csv,Kidney-ChRCC,9,1
76,c56505cb-e150-408d-9df6-3af4e608c376.csv,Kidney-ChRCC,7,1
75,9dfcbabf-2bc0-43a2-bdde-d0b2aaca3f6b.csv,Kidney-ChRCC,8,1
75,9d3b0b87-5fc5-4d09-9c63-4d5fc4bc46d0.csv,Kidney-ChRCC,7,1
73,322f0b01-2118-4dbe-aba1-3875a54ee71b.csv,Kidney-ChRCC,8,1
74,7087a2b6-7fc4-45b0-8c48-248864f03deb.csv,Kidney-ChRCC,8,1
76,d113ce88-04ab-4675-b363-92f80c28de34.csv,Kidney-ChRCC,10,1
75,9fc0e0e8-1b0f-400c-b4cf-126193283695.csv,Kidney-ChRCC,10,1
74,81bb13fc-f082-4c0b-8066-1729f11ef617.csv,Kidney-ChRCC,10,1
73,34739bd6-b3be-441d-8cdb-e4233bf14080.csv,Kidney-ChRCC,10,1
75,9fb73d89-f7c4-47b2-810b-3ce37cd8a3c9.csv,Kidney-ChRCC,9,1
87,c504d5a9-29b0-4b7e-ac7b-5e543449a0f4.csv,Kidney-RCC,8,1
80,483bb781-0179-42e1-bf9c-487b240769b8.csv,Kidney-RCC,10,1
85,aad8c8d6-d828-4aac-9cfb-cee893e36850.csv,Kidney-RCC,8,1
87,c298ec82-8305-4c89-898f-268308f782b2.csv,Kidney-RCC,6,1
85,a89a2341-263d-4e7f-87fa-18d9692d6b2b.csv,Kidney-RCC,6,1
84,8fb7fcac-6c1d-40c2-9309-b53821cbef30.csv,Kidney-RCC,3,1
85,b19ec4cd-2876-4a2b-bcb9-b3c8db54fc15.csv,Kidney-RCC,10,1
81,5ecc88f7-8391-4168-af11-07a6bf9b3652.csv,Kidney-RCC,10,1
78,1d325d84-a3a0-4802-9842-76cb21cecb1c.csv,Kidney-RCC,10,1
86,ba67c02a-180b-43f3-b53c-2b77d84fbe3c.csv,Kidney-RCC,8,1
90,f37971bd-ec65-4840-8d4f-678692cee695.csv,Kidney-RCC,9,1
91,fec30898-f86b-4207-aa78-de77142c8f50.csv,Kidney-RCC,9,1
77,04db8bef-8777-48ac-bc2e-3c9acb103f48.csv,Kidney-RCC,10,1
89,de4c3f91-d164-47df-9971-feba840d247c.csv,Kidney-RCC,8,1
88,d429c27a-5963-42fe-b3a0-7252c20669d8.csv,Kidney-RCC,8,1
86,b9d2e29e-8546-4310-aeea-e029f17c0516.csv,Kidney-RCC,7,1
87,c2aafb9c-230a-43df-9a43-b34aa145a7bd.csv,Kidney-RCC,7,1
88,d2ab7fd4-d1c7-48ae-ba9a-78c5d811465e.csv,Kidney-RCC,7,1
89,dddea2e4-b8c3-4157-9d92-6de472e8375a.csv,Kidney-RCC,7,1
90,f03330dd-c616-4ad5-abc3-6d6b0445e9e9.csv,Kidney-RCC,7,1
91,fbf937f1-5f30-470c-8a77-46cd1c41e073.csv,Kidney-RCC,7,1
77,00db1b95-8ca3-4cc4-bb46-6b8c8019a7c7.csv,Kidney-RCC,8,1
79,2e8ad1cd-d5d5-4bb4-8bbd-e9bef45088da.csv,Kidney-RCC,8,1
80,42f88b95-fa12-47c7-93f1-cf72f207291c.csv,Kidney-RCC,8,1
81,54842328-9432-4820-8976-7964bf9bf147.csv,Kidney-RCC,8,1
82,6bd4bca3-e568-4d1b-8b42-401fdf13d751.csv,Kidney-RCC,8,1
83,85422a8e-2599-4dab-a257-150e380ecba8.csv,Kidney-RCC,8,1
78,15a93657-0521-430a-a816-bf0842374b75.csv,Kidney-RCC,8,1
84,9c181313-5b4c-41c5-9ad5-a5a86fe609aa.csv,Kidney-RCC,8,1
84,a2034620-e4b5-4d4f-ac05-7fc1c098eb40.csv,Kidney-RCC,10,1
86,bb659e7c-0b97-41b5-ac10-a66bb1f6f283.csv,Kidney-RCC,10,1
87,c8f64a71-e545-4eb6-9da3-2d43ae0c2627.csv,Kidney-RCC,10,1
88,d5c87d16-172f-4790-8867-949dcaa534d4.csv,Kidney-RCC,10,1
83,759e20be-6a2b-4c54-aca0-6d358598d6f5.csv,Kidney-RCC,3,1
82,6ba5f81a-b7a0-4c18-a112-2e11094eec85.csv,Kidney-RCC,7,1
83,81d0d6bb-7319-4b67-bcf7-36df24e76b43.csv,Kidney-RCC,7,1
84,9ae0744a-9bc1-4cd7-b7cf-c6569ed9e4aa.csv,Kidney-RCC,7,1
85,a9dbd55c-5dcc-48db-8785-6baef3fdd7db.csv,Kidney-RCC,7,1
90,f3c1a125-06e9-41c4-9558-275a3e346cc5.csv,Kidney-RCC,10,1
83,87e0b332-60f3-4d59-8c4e-691a820c9ee1.csv,Kidney-RCC,10,1
79,3232f77f-b745-4232-a802-6699b6356efd.csv,Kidney-RCC,9,1
78,19d6cf34-1cd7-4242-a4d1-5d3e11f428aa.csv,Kidney-RCC,9,1
80,3afae3fb-2d87-4724-a589-d31cce1f4c28.csv,Kidney-RCC,4,1
86,b30dfb8b-8288-4e5a-afc2-3d5bd7bfa26c.csv,Kidney-RCC,2,1
89,d926a39f-d057-4e78-8907-b74f52157d99.csv,Kidney-RCC,2,1
79,267a9862-17bd-4056-ba4a-1f373736ffbb.csv,Kidney-RCC,4,1
82,6d3551d6-b5f4-4fd1-b8d7-8e5931096c19.csv,Kidney-RCC,9,1
83,85448d11-9f84-44b7-8ae3-a115f24bdb76.csv,Kidney-RCC,9,1
84,a0eb2611-1ca6-44b7-897e-ce18399eb7bc.csv,Kidney-RCC,9,1
85,ad9455e9-7147-489e-9b1f-3540c457c260.csv,Kidney-RCC,9,1
85,a56cd282-f6c5-4373-b3d8-676562894598.csv,Kidney-RCC,5,1
77,005794f1-5a87-45b5-9811-83ddf6924568.csv,Kidney-RCC,6,1
91,f9a81200-5381-496a-8062-099f9e793618.csv,Kidney-RCC,4,1
78,141918cd-3e23-45bc-96e1-b208c80f69e7.csv,Kidney-RCC,5,1
79,29548b5f-c88a-4908-8c46-e86483e75067.csv,Kidney-RCC,5,1
80,3afb3f57-545a-4ed5-9461-2fcb28d89399.csv,Kidney-RCC,5,1
81,50a5970d-a0cb-4251-8ab0-74ad0e94be9a.csv,Kidney-RCC,5,1
82,675a5a32-b405-4f03-bfcd-756343d1dfaf.csv,Kidney-RCC,5,1
84,959efb81-1d56-4659-9b7a-09f2b62483f2.csv,Kidney-RCC,5,1
90,ebe80d6c-7513-4f5e-9919-669b6d1fa68c.csv,Kidney-RCC,5,1
91,fa5e2900-95e7-4700-9707-a329cd0c77fd.csv,Kidney-RCC,5,1
77,0168a2a6-c3af-4d58-a51c-d33f0fc7876d.csv,Kidney-RCC,9,1
86,b6365bdb-e6d5-4615-95b3-db12a0c2f3d9.csv,Kidney-RCC,5,1
87,c19a1388-95e6-4708-a24c-3738f1908071.csv,Kidney-RCC,5,1
88,cf5deb22-f7eb-409d-a0e4-882716199c39.csv,Kidney-RCC,5,1
89,db4592fb-13c2-4d61-9dc3-a5d43def8d4b.csv,Kidney-RCC,5,1
91,fb194ca3-10aa-4dc5-8d08-619ddbd6d1b6.csv,Kidney-RCC,6,1
77,00bf0350-8c7c-4b9e-8143-13ea2dc1122f.csv,Kidney-RCC,7,1
78,155873b2-e5de-405f-87f6-6de0d238b160.csv,Kidney-RCC,7,1
79,2deb8f9a-9e0a-46d1-bcb5-902db3b5c8ac.csv,Kidney-RCC,7,1
81,5c156f63-6537-4d93-a6c2-4155618cf638.csv,Kidney-RCC,9,1
81,51e5a835-eb48-4640-87d0-f40f5e2bff18.csv,Kidney-RCC,7,1
80,3b7810f7-f8ff-4d62-b766-3ba06170194c.csv,Kidney-RCC,6,1
78,14dd86c1-dfb3-4124-a453-4d64223bc048.csv,Kidney-RCC,6,1
89,dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91.csv,Kidney-RCC,4,1
90,effb868c-f905-41a0-ace1-b5e508732534.csv,Kidney-RCC,6,1
79,2c581a74-7716-4c20-b366-a8e1d9a901f6.csv,Kidney-RCC,6,1
91,fd74de4d-6973-4597-a541-e8a13d80ad55.csv,Kidney-RCC,8,1
79,33b7e799-ad10-498f-9948-8ce433311539.csv,Kidney-RCC,10,1
89,db4d1d04-1189-4c0e-99a7-904667af07b5.csv,Kidney-RCC,6,1
83,79fa8423-2014-4536-a1f9-cb48aed3c45f.csv,Kidney-RCC,5,1
90,e6801359-d1d7-4871-b2fb-180674a2e469.csv,Kidney-RCC,4,1
80,3feac02a-c99f-4dd9-9eff-e4f5e87f7dc5.csv,Kidney-RCC,7,1
84,8fa0484b-5f95-4ec8-b3de-cea2e8f3c5ca.csv,Kidney-RCC,2,1
80,45348eff-4b09-4776-825e-b18de9dba937.csv,Kidney-RCC,9,1
91,f6e758a5-150f-4424-90b7-1c1a34aec9a3.csv,Kidney-RCC,3,1
78,10d15b7a-16d1-4953-aaef-f193ffa97f42.csv,Kidney-RCC,4,1
86,b7fbd99c-dea0-4448-a430-7f94c611e702.csv,Kidney-RCC,6,1
86,b4f515ce-5bee-4e40-a66a-01f41e92181e.csv,Kidney-RCC,3,1
87,bef23192-57cd-4301-b7a7-5e82ca62482d.csv,Kidney-RCC,3,1
87,bd2cc59d-f5ce-46ed-beb0-4c80b24cbe71.csv,Kidney-RCC,2,1
88,cbb788dd-964b-4cfd-80e1-979c7b5b3c52.csv,Kidney-RCC,3,1
79,2425a532-f562-423a-88f5-228642f53875.csv,Kidney-RCC,2,1
80,34ab4c57-5240-4af7-a329-a5ab55934fd4.csv,Kidney-RCC,2,1
81,49ad3c8d-88cd-43cd-a273-1623fe2aec0b.csv,Kidney-RCC,2,1
82,63d0c49d-918d-41fb-808a-1f8001981917.csv,Kidney-RCC,2,1
83,741c4656-0fd0-416e-86c8-f6533b6c96f4.csv,Kidney-RCC,2,1
78,0ed63d84-d3fe-4289-9255-35f4a03b703b.csv,Kidney-RCC,2,1
89,deb0de92-a46b-4e71-814c-2f6c5e97dbcd.csv,Kidney-RCC,9,1
88,d4c6061b-5019-4564-806d-4e75910a4690.csv,Kidney-RCC,9,1
87,c5bc0826-8037-4fe6-ad4e-b1b675e771fb.csv,Kidney-RCC,9,1
90,e5c89fcf-cc57-4fad-a138-ea47ee9ea225.csv,Kidney-RCC,3,1
90,f269134a-e3d5-4020-bcf5-01fb42f914b2.csv,Kidney-RCC,8,1
90,e1217ebe-1826-41a9-b6c4-702100a66f5e.csv,Kidney-RCC,2,1
91,f64e9609-d75d-400c-a92d-d77fd54d6c29.csv,Kidney-RCC,2,1
78,0f53e757-1823-409f-a0ea-249270728e15.csv,Kidney-RCC,3,1
86,b51fa117-2c0a-4e1d-8ec4-9f039073a486.csv,Kidney-RCC,4,1
87,c14407ad-670e-4d1e-9417-2b76f4810fff.csv,Kidney-RCC,4,1
88,cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb.csv,Kidney-RCC,4,1
88,d01710f9-efc8-4b5f-9e53-300b30f9219f.csv,Kidney-RCC,6,1
81,51206157-94cc-4702-8247-c98283b487aa.csv,Kidney-RCC,6,1
82,68b7fdb1-22b5-4152-9e69-a41151640cd8.csv,Kidney-RCC,6,1
83,7bd3d112-d411-4ea8-a9a9-bd965f0fc943.csv,Kidney-RCC,6,1
84,9a015939-8810-4808-9dfa-fb60a1173bc7.csv,Kidney-RCC,6,1
80,39c55051-e1bc-4081-962a-17205645de45.csv,Kidney-RCC,3,1
81,50203cff-83f8-4884-8346-b91ef717d00e.csv,Kidney-RCC,3,1
82,642e1379-1061-40bc-9a4c-f7c191e84d9d.csv,Kidney-RCC,3,1
85,a54aac0e-4108-49cf-bf50-687031c7cda6.csv,Kidney-RCC,4,1
84,8fc7a4cc-c25d-4372-bf17-2dae795e5596.csv,Kidney-RCC,4,1
83,7815397b-aa39-4b79-bcaa-6859a3f115f8.csv,Kidney-RCC,4,1
82,64446aec-c125-4c81-b9cc-62482cb1aaed.csv,Kidney-RCC,4,1
81,50515723-b495-42a9-8750-e3da288bf6a3.csv,Kidney-RCC,4,1
88,ca2b9fe2-97e0-4d4f-afd7-a5acf638800f.csv,Kidney-RCC,2,1
79,252a1c43-f954-44d7-8e31-6bcd0157a05c.csv,Kidney-RCC,3,1
89,decfb419-63b3-47b0-9dfc-baae180566a0.csv,Kidney-RCC,10,1
85,a441697c-4ca0-4eab-9b01-b9cb50223ce2.csv,Kidney-RCC,2,1
82,72293a70-9dc8-4e4a-acdc-c74587a90420.csv,Kidney-RCC,10,1
85,a4f8305f-4409-4776-b34d-4878d18c8693.csv,Kidney-RCC,3,1
89,d991f23a-dc1b-427a-b798-bd4187d3aa02.csv,Kidney-RCC,3,1
86,bb567851-d4ff-4a93-8576-04a37aea68af.csv,Kidney-RCC,9,1
100,41de507a-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
102,4c183106-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
101,468083cb-95c3-47c1-9d96-79bcf7bf3f26.csv,Liver-HCC,4,1
101,4624fd20-e2ad-4826-b606-a694b04e1076.csv,Liver-HCC,2,1
103,50b61288-1412-4104-92e6-8b1a359ef399.csv,Liver-HCC,4,1
112,8a6d6b2e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
110,7f795952-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
113,93a49462-4bd3-4efa-87a5-69006abba5a0.csv,Liver-HCC,2,1
96,27fcccdc-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
99,3bacc189-01b8-46cc-a442-f393c0f428c6.csv,Liver-HCC,4,1
110,7eb0ee38-fbe2-49ea-ba63-aa13825eca6e.csv,Liver-HCC,4,1
99,3b41cb48-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
104,558239c7-a160-4228-8fdf-a0a1d2f62133.csv,Liver-HCC,4,1
105,5cf21488-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
109,764ded9e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
108,6e26f98e-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
107,68054218-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
106,627823ec-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
112,8c5f9574-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
104,5769ae11-5f1b-483f-b228-7584591c66e6.csv,Liver-HCC,8,1
118,ca5ded1c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
103,520b8ab2-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
103,532259b8-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
104,58f4ff52-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
93,0dd39eca-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
97,305a5074-5384-45a0-985d-289b178d09f6.csv,Liver-HCC,4,1
111,8659a35e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
113,992d9566-b1da-421a-bf36-d23382b115fa.csv,Liver-HCC,8,1
114,a2a67c8a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
98,34c24482-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
99,3b02a7a7-e5bc-4e77-b691-521603630b00.csv,Liver-HCC,2,1
111,84fe77b4-f6cc-49bf-a6b9-1621ec9394f8.csv,Liver-HCC,6,1
112,8d7592e2-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,1
112,8fd5e62c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
106,6172ca02-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
114,9db994a0-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
92,03c88506-d72e-4a44-a34e-a7f0564f1799.csv,Liver-HCC,4,1
123,f4025b40-a249-487f-8e93-7a140bcf57c1.csv,Liver-HCC,3,1
104,54cfd4b0-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
105,5bb37ffc-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
107,674819dc-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
108,6d9d7ffc-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
111,83d57c5c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
98,35cca3b8-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,1
106,6527aa5a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
109,7ae510f8-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
107,6b25a78f-20dc-4ccc-b4c0-f9885d16725d.csv,Liver-HCC,8,1
110,7fc7b316-f3d3-4e71-9417-423fe334e6bc.csv,Liver-HCC,8,1
108,70c2f91e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
100,40b1e928-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
123,f9718c44-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
122,f064f762-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
121,e88397a6-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
120,dbfa4e8a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
119,d182b67c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
118,c906a13e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
91,0040b1b6-b07a-4b6e-90ef-133523eaf412.csv,Liver-HCC,10,1
92,0a9c9db0-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
107,6baee028-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
103,5042b417-d14e-42bb-b6f3-de303346a252.csv,Liver-HCC,3,1
121,e127e9e4-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
122,eb588266-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
97,2ecd8358-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
102,4b8943be-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
116,b9098b7c-eab0-4ef5-b968-8d3024bf32f7.csv,Liver-HCC,10,1
96,2468e58c-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,2,1
114,9cb80280-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
124,ffad9288-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,1
110,7fba5aac-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,1
117,c021b61c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
109,7a6cb147-a576-446d-a605-fa846ea3d1ad.csv,Liver-HCC,7,1
114,a3914a6c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
118,c7d798b8-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
119,d0469256-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
93,1127b561-ea40-4d5e-95df-daa0a5ebc1e4.csv,Liver-HCC,9,1
123,f8733b80-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
117,c05adc19-2e01-4712-a35a-69eee4d40998.csv,Liver-HCC,9,1
100,43dadc68-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
94,1b06afe2-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
100,41840dc1-5ea2-4f01-a0d4-8b65add641c8.csv,Liver-HCC,3,1
116,b77543e4-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,1
101,463bf060-8ba6-4a73-8173-172025f7b527.csv,Liver-HCC,3,1
92,0831e45e-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
116,b86655a4-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,1
102,4f1fc78e-733d-4c6e-86b2-dbe1f98c141d.csv,Liver-HCC,10,1
101,4904d56f-0fe7-4482-8f6d-9e54d261f399.csv,Liver-HCC,10,1
100,44e4f08a-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
99,3f99ae0e-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
98,38d8e626-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,1
